"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"mcts_trad_book_off","1","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","stalemate","4073,72","0"
"mcts_trad_book_off","2","MCTS_TRAD","MCTS_TRAD","False","-1","1-0","checkmate","3207,11","0"
"mcts_trad_book_off","3","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_3fold_claim","2740,28","0"
"mcts_trad_book_off","4","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","2913,55","0"
"mcts_trad_book_off","5","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_3fold_claim","3540,7","0"
"mcts_trad_book_off","6","MCTS_TRAD","MCTS_TRAD","False","-1","1-0","checkmate","4925,94","0"
"mcts_trad_book_off","7","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","2984,64","0"
"mcts_trad_book_off","8","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","2988,05","0"
"mcts_trad_book_off","9","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","2982,73","0"
"mcts_trad_book_off","10","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","3621,67","0"
"mcts_trad_book_off","11","MCTS_TRAD","MCTS_TRAD","False","-1","1-0","checkmate","3216,35","0"
"mcts_trad_book_off","12","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","3624,92","0"
"mcts_trad_book_off","13","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","3462,57","0"
"mcts_trad_book_off","14","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_3fold_claim","2623,75","0"
"mcts_trad_book_off","15","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","2893,65","0"
"mcts_trad_book_off","16","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","2897,44","0"
"mcts_trad_book_off","17","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","2989,12","0"
"mcts_trad_book_off","18","MCTS_TRAD","MCTS_TRAD","False","-1","1-0","checkmate","3197,88","0"
"mcts_trad_book_off","19","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_3fold_claim","3018,43","0"
"mcts_trad_book_off","20","MCTS_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_3fold_claim","2115,91","0"
"mcts_trad_book_off","21","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","2101,35","0"
"mcts_trad_book_off","22","MCTS_TRAD","MCTS_TRAD","True","-1","1-0","checkmate","3205,61","0"
"mcts_trad_book_off","23","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","2944,81","0"
"mcts_trad_book_off","24","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_insufficient","2983,36","0"
"mcts_trad_book_off","25","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","2100,23","0"
"mcts_trad_book_off","26","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","3060,82","0"
"mcts_trad_book_off","27","MCTS_TRAD","MCTS_TRAD","True","-1","1-0","checkmate","3214,02","0"
"mcts_trad_book_off","28","MCTS_TRAD","MCTS_TRAD","True","-1","1-0","checkmate","6868,8","0"
"mcts_trad_book_off","29","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_insufficient","4895,85","0"
"mcts_trad_book_off","30","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_insufficient","2895,99","0"
"mcts_trad_book_off","31","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","2099,65","0"
"mcts_trad_book_off","32","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","3541","0"
"mcts_trad_book_off","33","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_insufficient","3629,14","0"
"mcts_trad_book_off","34","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","2102,25","0"
"mcts_trad_book_off","35","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_insufficient","3625,2","0"
"mcts_trad_book_off","36","MCTS_TRAD","MCTS_TRAD","True","-1","1-0","checkmate","3210,31","0"
"mcts_trad_book_off","37","MCTS_TRAD","MCTS_TRAD","True","-1","1-0","checkmate","3209,56","0"
"mcts_trad_book_off","38","MCTS_TRAD","MCTS_TRAD","True","-1","1-0","checkmate","3209,67","0"
"mcts_trad_book_off","39","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","3500,54","0"
"mcts_trad_book_off","40","MCTS_TRAD","MCTS_TRAD","True","-1","1/2-1/2","draw_insufficient","2857,17","0"
