"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"minimax_trad_d4_book_on","1","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","0-1","checkmate","112,34","0"
"minimax_trad_d4_book_on","2","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1-0","checkmate","58,09","0"
"minimax_trad_d4_book_on","3","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","0-1","checkmate","105,89","0"
"minimax_trad_d4_book_on","4","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1/2-1/2","draw_3fold_claim","96,42","0"
"minimax_trad_d4_book_on","5","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","0-1","checkmate","1997,97","0"
"minimax_trad_d4_book_on","6","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1/2-1/2","draw_3fold_claim","99","0"
"minimax_trad_d4_book_on","7","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1/2-1/2","draw_3fold_claim","54,88","0"
"minimax_trad_d4_book_on","8","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1-0","checkmate","65,64","0"
"minimax_trad_d4_book_on","9","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1-0","checkmate","39,47","0"
"minimax_trad_d4_book_on","10","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1/2-1/2","draw_3fold_claim","47,57","0"
"minimax_trad_d4_book_on","11","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1-0","checkmate","30,92","0"
"minimax_trad_d4_book_on","12","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1/2-1/2","draw_3fold_claim","26,74","0"
"minimax_trad_d4_book_on","13","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1/2-1/2","draw_3fold_claim","66,71","0"
"minimax_trad_d4_book_on","14","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","0-1","checkmate","52,9","0"
"minimax_trad_d4_book_on","15","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1/2-1/2","draw_3fold_claim","41,39","0"
"minimax_trad_d4_book_on","16","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","0-1","checkmate","61,37","0"
"minimax_trad_d4_book_on","17","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1-0","checkmate","42,57","0"
"minimax_trad_d4_book_on","18","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1/2-1/2","draw_3fold_claim","38,4","0"
"minimax_trad_d4_book_on","19","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","1/2-1/2","draw_3fold_claim","29,7","0"
"minimax_trad_d4_book_on","20","MINIMAX_TRAD","MINIMAX_TRAD","False","-1","0-1","checkmate","43,69","0"
"minimax_trad_d4_book_on","21","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1-0","checkmate","83,9","0"
"minimax_trad_d4_book_on","22","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","80,01","0"
"minimax_trad_d4_book_on","23","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","55,48","0"
"minimax_trad_d4_book_on","24","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1-0","checkmate","69,17","0"
"minimax_trad_d4_book_on","25","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","36,75","0"
"minimax_trad_d4_book_on","26","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1-0","checkmate","73,66","0"
"minimax_trad_d4_book_on","27","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","0-1","checkmate","88,19","0"
"minimax_trad_d4_book_on","28","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","0-1","checkmate","34,16","0"
"minimax_trad_d4_book_on","29","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","39,9","0"
"minimax_trad_d4_book_on","30","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1-0","checkmate","92,16","0"
"minimax_trad_d4_book_on","31","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","51,07","0"
"minimax_trad_d4_book_on","32","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","24,37","0"
"minimax_trad_d4_book_on","33","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","0-1","checkmate","59,05","0"
"minimax_trad_d4_book_on","34","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","51,02","0"
"minimax_trad_d4_book_on","35","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","0-1","checkmate","110,86","0"
"minimax_trad_d4_book_on","36","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","24,01","0"
"minimax_trad_d4_book_on","37","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","27,89","0"
"minimax_trad_d4_book_on","38","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1-0","checkmate","92,49","0"
"minimax_trad_d4_book_on","39","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","29,73","0"
"minimax_trad_d4_book_on","40","MINIMAX_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","43,57","0"
