Result: Draw by threefold repetition

1: f1b5
2: c8d7
3: b5d7
4: b8d7
5: e1g1
6: g8f6
7: d1d3
8: d7c5
9: d3b5
10: d8d7
11: b5d7
12: e8d7
13: b1c3
14: e6e5
15: d4f5
16: c5e4
17: f1d1
18: e4c3
19: b2c3
20: d7e6
21: f5g3
22: d6d5
23: c1e3
24: f6g4
25: a1b1
26: g4e3
27: f2e3
28: f8c5
29: c3c4
30: c5e3
31: g1h1
32: d5d4
33: c2c3
34: b7b6
35: c3d4
36: e3d4
37: d1f1
38: a8c8
39: g3f5
40: c8c4
41: f5g7
42: e6e7
43: g7f5
44: e7e6
45: f5g7
46: e6e7
47: g7f5
48: e7d7
49: f5g7
