Result: Draw by threefold repetition

1: e4g3
2: f5g6
3: h2h4
4: h7h5
5: g1f3
6: b8d7
7: c1f4
8: g8f6
9: f1d3
10: g6d3
11: d1d3
12: d8a5
13: e1e2
14: g7g6
15: h1e1
16: a5b6
17: e2f1
18: f6d5
19: f4d2
20: d5f6
21: b2b4
22: a8c8
23: d3b3
24: b6d8
25: f3g5
26: e7e6
27: g5e6
28: f7e6
29: e1e6
30: f8e7
31: a1e1
32: h8h7
33: d2g5
34: e8f8
35: b3d3
36: f8g8
37: d3g6
38: h7g7
39: g6h6
40: g7h7
41: h6g6
42: h7g7
43: g6h6
44: g7h7
