"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"minimax_trad_vs_minimax_nn","1","MINIMAX_TRAD","MINIMAX_NN","False","-1","0-1","checkmate","1165,97","0"
"minimax_trad_vs_minimax_nn","2","MINIMAX_TRAD","MINIMAX_NN","False","-1","1/2-1/2","draw_3fold_claim","3789,8","0"
"minimax_trad_vs_minimax_nn","3","MINIMAX_TRAD","MINIMAX_NN","False","-1","1-0","checkmate","889,97","0"
"minimax_trad_vs_minimax_nn","4","MINIMAX_TRAD","MINIMAX_NN","False","-1","1/2-1/2","draw_3fold_claim","628,44","0"
"minimax_trad_vs_minimax_nn","5","MINIMAX_TRAD","MINIMAX_NN","False","-1","1/2-1/2","draw_3fold_claim","250,34","0"
"minimax_trad_vs_minimax_nn","6","MINIMAX_NN","MINIMAX_TRAD","True","-1","1-0","checkmate","1347,62","0"
"minimax_trad_vs_minimax_nn","7","MINIMAX_NN","MINIMAX_TRAD","True","-1","0-1","checkmate","1453,7","0"
"minimax_trad_vs_minimax_nn","8","MINIMAX_NN","MINIMAX_TRAD","True","-1","1-0","checkmate","1915,72","0"
"minimax_trad_vs_minimax_nn","9","MINIMAX_NN","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","949,36","0"
"minimax_trad_vs_minimax_nn","10","MINIMAX_NN","MINIMAX_TRAD","True","-1","0-1","checkmate","535,66","0"
