"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"mcts_trad_vs_mcts_nn","1","MCTS_TRAD","MCTS_NN","False","-1","1/2-1/2","stalemate","4663,79","0"
"mcts_trad_vs_mcts_nn","2","MCTS_TRAD","MCTS_NN","False","-1","1/2-1/2","stalemate","4874,72","0"
"mcts_trad_vs_mcts_nn","3","MCTS_TRAD","MCTS_NN","False","-1","1-0","checkmate","2688,7","0"
"mcts_trad_vs_mcts_nn","4","MCTS_TRAD","MCTS_NN","False","-1","1/2-1/2","draw_3fold_claim","7690,52","0"
"mcts_trad_vs_mcts_nn","5","MCTS_TRAD","MCTS_NN","False","-1","0-1","checkmate","7816,69","0"
"mcts_trad_vs_mcts_nn","6","MCTS_NN","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","6101,81","0"
"mcts_trad_vs_mcts_nn","7","MCTS_NN","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","3270,18","0"
"mcts_trad_vs_mcts_nn","8","MCTS_NN","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","7293,63","0"
"mcts_trad_vs_mcts_nn","9","MCTS_NN","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","6866,87","0"
"mcts_trad_vs_mcts_nn","10","MCTS_NN","MCTS_TRAD","True","-1","1/2-1/2","draw_3fold_claim","4961,75","0"
