"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"minimax_nn_vs_mcts_nn","1","MINIMAX_NN","MCTS_NN","False","-1","1/2-1/2","draw_3fold_claim","5172,34","0"
"minimax_nn_vs_mcts_nn","2","MINIMAX_NN","MCTS_NN","False","-1","1/2-1/2","draw_insufficient","4338,34","0"
"minimax_nn_vs_mcts_nn","3","MINIMAX_NN","MCTS_NN","False","-1","1/2-1/2","draw_3fold_claim","9563,97","0"
"minimax_nn_vs_mcts_nn","4","MINIMAX_NN","MCTS_NN","False","-1","1-0","checkmate","6056,52","0"
"minimax_nn_vs_mcts_nn","5","MINIMAX_NN","MCTS_NN","False","-1","1/2-1/2","draw_3fold_claim","5626,9","0"
"minimax_nn_vs_mcts_nn","6","MCTS_NN","MINIMAX_NN","True","-1","1/2-1/2","draw_3fold_claim","6135,12","0"
"minimax_nn_vs_mcts_nn","7","MCTS_NN","MINIMAX_NN","True","-1","1/2-1/2","draw_3fold_claim","4379,24","0"
"minimax_nn_vs_mcts_nn","8","MCTS_NN","MINIMAX_NN","True","-1","0-1","checkmate","669,54","0"
"minimax_nn_vs_mcts_nn","9","MCTS_NN","MINIMAX_NN","True","-1","1/2-1/2","draw_3fold_claim","3943,18","0"
"minimax_nn_vs_mcts_nn","10","MCTS_NN","MINIMAX_NN","True","-1","0-1","checkmate","4173,29","0"
