"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"minimax_trad_vs_mcts_trad","1","MINIMAX_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_3fold_claim","2289,64","0"
"minimax_trad_vs_mcts_trad","2","MINIMAX_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_3fold_claim","1199,21","0"
"minimax_trad_vs_mcts_trad","3","MINIMAX_TRAD","MCTS_TRAD","False","-1","1-0","checkmate","526,38","0"
"minimax_trad_vs_mcts_trad","4","MINIMAX_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_3fold_claim","1428,46","0"
"minimax_trad_vs_mcts_trad","5","MINIMAX_TRAD","MCTS_TRAD","False","-1","1/2-1/2","draw_insufficient","3488,52","0"
"minimax_trad_vs_mcts_trad","6","MCTS_TRAD","MINIMAX_TRAD","True","-1","0-1","checkmate","2257,37","0"
"minimax_trad_vs_mcts_trad","7","MCTS_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","2198,35","0"
"minimax_trad_vs_mcts_trad","8","MCTS_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","2067,79","0"
"minimax_trad_vs_mcts_trad","9","MCTS_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","2124,03","0"
"minimax_trad_vs_mcts_trad","10","MCTS_TRAD","MINIMAX_TRAD","True","-1","1/2-1/2","draw_3fold_claim","2230,86","0"
