"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"minimax_trad_vs_mcts_nn","1","MINIMAX_TRAD","MCTS_NN","False","0","1/2-1/2","draw_3fold_claim","417,66","0"
"minimax_trad_vs_mcts_nn","2","MINIMAX_TRAD","MCTS_NN","False","1","1/2-1/2","draw_3fold_claim","664,69","0"
"minimax_trad_vs_mcts_nn","3","MINIMAX_TRAD","MCTS_NN","False","2","1/2-1/2","draw_3fold_claim","273,67","0"
"minimax_trad_vs_mcts_nn","4","MINIMAX_TRAD","MCTS_NN","False","3","1-0","checkmate","387,63","0"
"minimax_trad_vs_mcts_nn","5","MINIMAX_TRAD","MCTS_NN","False","4","1/2-1/2","draw_3fold_claim","286,06","0"
"minimax_trad_vs_mcts_nn","6","MINIMAX_TRAD","MCTS_NN","False","5","1/2-1/2","draw_3fold_claim","595,79","0"
"minimax_trad_vs_mcts_nn","7","MINIMAX_TRAD","MCTS_NN","False","6","1/2-1/2","draw_3fold_claim","158,65","0"
"minimax_trad_vs_mcts_nn","8","MINIMAX_TRAD","MCTS_NN","False","7","1/2-1/2","draw_3fold_claim","493,54","0"
"minimax_trad_vs_mcts_nn","9","MINIMAX_TRAD","MCTS_NN","False","8","1/2-1/2","draw_3fold_claim","310,8","0"
"minimax_trad_vs_mcts_nn","10","MINIMAX_TRAD","MCTS_NN","False","9","1/2-1/2","draw_3fold_claim","546,02","0"
"minimax_trad_vs_mcts_nn","11","MINIMAX_TRAD","MCTS_NN","False","10","1-0","checkmate","670,62","0"
"minimax_trad_vs_mcts_nn","12","MINIMAX_TRAD","MCTS_NN","False","11","1/2-1/2","draw_3fold_claim","681,25","0"
"minimax_trad_vs_mcts_nn","13","MINIMAX_TRAD","MCTS_NN","False","12","1/2-1/2","draw_3fold_claim","579,96","0"
"minimax_trad_vs_mcts_nn","14","MINIMAX_TRAD","MCTS_NN","False","13","1/2-1/2","draw_3fold_claim","3491,59","0"
"minimax_trad_vs_mcts_nn","15","MINIMAX_TRAD","MCTS_NN","False","14","1-0","checkmate","341","0"
"minimax_trad_vs_mcts_nn","16","MCTS_NN","MINIMAX_TRAD","True","15","1/2-1/2","draw_insufficient","526,58","0"
"minimax_trad_vs_mcts_nn","17","MCTS_NN","MINIMAX_TRAD","True","16","0-1","checkmate","414,17","0"
"minimax_trad_vs_mcts_nn","18","MCTS_NN","MINIMAX_TRAD","True","17","1/2-1/2","draw_3fold_claim","374,38","0"
"minimax_trad_vs_mcts_nn","19","MCTS_NN","MINIMAX_TRAD","True","18","1/2-1/2","draw_3fold_claim","468,38","0"
"minimax_trad_vs_mcts_nn","20","MCTS_NN","MINIMAX_TRAD","True","19","1/2-1/2","draw_insufficient","524,7","0"
"minimax_trad_vs_mcts_nn","21","MCTS_NN","MINIMAX_TRAD","True","20","1/2-1/2","draw_3fold_claim","497,45","0"
"minimax_trad_vs_mcts_nn","22","MCTS_NN","MINIMAX_TRAD","True","21","1/2-1/2","draw_3fold_claim","150","0"
"minimax_trad_vs_mcts_nn","23","MCTS_NN","MINIMAX_TRAD","True","22","1/2-1/2","draw_3fold_claim","358,67","0"
"minimax_trad_vs_mcts_nn","24","MCTS_NN","MINIMAX_TRAD","True","23","1/2-1/2","draw_insufficient","364,29","0"
"minimax_trad_vs_mcts_nn","25","MCTS_NN","MINIMAX_TRAD","True","24","1/2-1/2","draw_3fold_claim","190,38","0"
"minimax_trad_vs_mcts_nn","26","MCTS_NN","MINIMAX_TRAD","True","0","1/2-1/2","draw_3fold_claim","532,78","0"
"minimax_trad_vs_mcts_nn","27","MCTS_NN","MINIMAX_TRAD","True","1","1/2-1/2","draw_3fold_claim","263,45","0"
"minimax_trad_vs_mcts_nn","28","MCTS_NN","MINIMAX_TRAD","True","2","1/2-1/2","draw_3fold_claim","506,6","0"
"minimax_trad_vs_mcts_nn","29","MCTS_NN","MINIMAX_TRAD","True","3","1/2-1/2","draw_3fold_claim","401,87","0"
"minimax_trad_vs_mcts_nn","30","MCTS_NN","MINIMAX_TRAD","True","4","1/2-1/2","draw_3fold_claim","457,96","0"
