"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"mcts_trad_40s_vs_mcts_trad_20s","1","MCTS_TRAD","MCTS_TRAD","False","0","1/2-1/2","draw_3fold_claim","5230,94","0"
"mcts_trad_40s_vs_mcts_trad_20s","2","MCTS_TRAD","MCTS_TRAD","False","1","1/2-1/2","draw_insufficient","3128,43","0"
"mcts_trad_40s_vs_mcts_trad_20s","3","MCTS_TRAD","MCTS_TRAD","False","2","1/2-1/2","draw_3fold_claim","4072,96","0"
"mcts_trad_40s_vs_mcts_trad_20s","4","MCTS_TRAD","MCTS_TRAD","False","3","1-0","checkmate","3436,3","0"
"mcts_trad_40s_vs_mcts_trad_20s","5","MCTS_TRAD","MCTS_TRAD","False","4","1/2-1/2","draw_3fold_claim","2732,79","0"
"mcts_trad_40s_vs_mcts_trad_20s","6","MCTS_TRAD","MCTS_TRAD","False","5","1/2-1/2","draw_3fold_claim","830,87","0"
"mcts_trad_40s_vs_mcts_trad_20s","7","MCTS_TRAD","MCTS_TRAD","False","6","1-0","checkmate","4342,09","0"
"mcts_trad_40s_vs_mcts_trad_20s","8","MCTS_TRAD","MCTS_TRAD","False","7","1-0","checkmate","3146,47","0"
"mcts_trad_40s_vs_mcts_trad_20s","9","MCTS_TRAD","MCTS_TRAD","False","8","1/2-1/2","draw_insufficient","2231,97","0"
"mcts_trad_40s_vs_mcts_trad_20s","10","MCTS_TRAD","MCTS_TRAD","False","9","1/2-1/2","draw_3fold_claim","2101,05","0"
"mcts_trad_40s_vs_mcts_trad_20s","11","MCTS_TRAD","MCTS_TRAD","False","10","1/2-1/2","draw_3fold_claim","2755,33","0"
"mcts_trad_40s_vs_mcts_trad_20s","12","MCTS_TRAD","MCTS_TRAD","False","11","1-0","checkmate","1668,92","0"
"mcts_trad_40s_vs_mcts_trad_20s","13","MCTS_TRAD","MCTS_TRAD","False","12","1/2-1/2","draw_3fold_claim","4068,39","0"
"mcts_trad_40s_vs_mcts_trad_20s","14","MCTS_TRAD","MCTS_TRAD","False","13","1/2-1/2","draw_3fold_claim","3628,6","0"
"mcts_trad_40s_vs_mcts_trad_20s","15","MCTS_TRAD","MCTS_TRAD","False","14","1/2-1/2","draw_3fold_claim","2162,37","0"
"mcts_trad_40s_vs_mcts_trad_20s","16","MCTS_TRAD","MCTS_TRAD","True","15","1/2-1/2","draw_3fold_claim","1314,85","0"
"mcts_trad_40s_vs_mcts_trad_20s","17","MCTS_TRAD","MCTS_TRAD","True","16","1/2-1/2","draw_3fold_claim","3182,85","0"
"mcts_trad_40s_vs_mcts_trad_20s","18","MCTS_TRAD","MCTS_TRAD","True","17","1/2-1/2","stalemate","2573,22","0"
"mcts_trad_40s_vs_mcts_trad_20s","19","MCTS_TRAD","MCTS_TRAD","True","18","1/2-1/2","draw_3fold_claim","3505,73","0"
"mcts_trad_40s_vs_mcts_trad_20s","20","MCTS_TRAD","MCTS_TRAD","True","19","1/2-1/2","draw_3fold_claim","895,47","0"
"mcts_trad_40s_vs_mcts_trad_20s","21","MCTS_TRAD","MCTS_TRAD","True","20","1/2-1/2","draw_3fold_claim","2253,99","0"
"mcts_trad_40s_vs_mcts_trad_20s","22","MCTS_TRAD","MCTS_TRAD","True","21","1-0","checkmate","1576,38","0"
"mcts_trad_40s_vs_mcts_trad_20s","23","MCTS_TRAD","MCTS_TRAD","True","22","1/2-1/2","draw_3fold_claim","3440,08","0"
"mcts_trad_40s_vs_mcts_trad_20s","24","MCTS_TRAD","MCTS_TRAD","True","23","1/2-1/2","draw_3fold_claim","2483,03","0"
"mcts_trad_40s_vs_mcts_trad_20s","25","MCTS_TRAD","MCTS_TRAD","True","24","1/2-1/2","draw_3fold_claim","1797,99","0"
"mcts_trad_40s_vs_mcts_trad_20s","26","MCTS_TRAD","MCTS_TRAD","True","0","1-0","checkmate","1335,26","0"
"mcts_trad_40s_vs_mcts_trad_20s","27","MCTS_TRAD","MCTS_TRAD","True","1","1/2-1/2","draw_insufficient","3129,3","0"
"mcts_trad_40s_vs_mcts_trad_20s","28","MCTS_TRAD","MCTS_TRAD","True","2","1/2-1/2","draw_3fold_claim","3951,24","0"
"mcts_trad_40s_vs_mcts_trad_20s","29","MCTS_TRAD","MCTS_TRAD","True","3","1/2-1/2","draw_insufficient","3005","0"
"mcts_trad_40s_vs_mcts_trad_20s","30","MCTS_TRAD","MCTS_TRAD","True","4","1-0","checkmate","3271,93","0"
