"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"mcts_nn_40s_vs_mcts_nn_20s","1","MCTS_NN","MCTS_NN","False","0","1/2-1/2","draw_3fold_claim","3461,65","0"
"mcts_nn_40s_vs_mcts_nn_20s","2","MCTS_NN","MCTS_NN","False","1","1/2-1/2","draw_3fold_claim","4219,48","0"
"mcts_nn_40s_vs_mcts_nn_20s","3","MCTS_NN","MCTS_NN","False","2","1/2-1/2","draw_3fold_claim","6127,78","0"
"mcts_nn_40s_vs_mcts_nn_20s","4","MCTS_NN","MCTS_NN","False","3","1/2-1/2","draw_3fold_claim","4199,26","0"
"mcts_nn_40s_vs_mcts_nn_20s","5","MCTS_NN","MCTS_NN","False","4","1/2-1/2","draw_3fold_claim","4192,32","0"
"mcts_nn_40s_vs_mcts_nn_20s","6","MCTS_NN","MCTS_NN","False","5","1/2-1/2","draw_3fold_claim","3416,1","0"
"mcts_nn_40s_vs_mcts_nn_20s","7","MCTS_NN","MCTS_NN","False","6","1/2-1/2","draw_3fold_claim","2908,96","0"
"mcts_nn_40s_vs_mcts_nn_20s","8","MCTS_NN","MCTS_NN","False","7","1/2-1/2","draw_3fold_claim","3486,76","0"
"mcts_nn_40s_vs_mcts_nn_20s","9","MCTS_NN","MCTS_NN","False","8","1/2-1/2","draw_3fold_claim","4259,52","0"
"mcts_nn_40s_vs_mcts_nn_20s","10","MCTS_NN","MCTS_NN","False","9","1-0","checkmate","989,97","0"
"mcts_nn_40s_vs_mcts_nn_20s","11","MCTS_NN","MCTS_NN","False","10","1-0","checkmate","1548,93","0"
"mcts_nn_40s_vs_mcts_nn_20s","12","MCTS_NN","MCTS_NN","False","11","1/2-1/2","draw_3fold_claim","3909,9","0"
"mcts_nn_40s_vs_mcts_nn_20s","13","MCTS_NN","MCTS_NN","False","12","1/2-1/2","draw_3fold_claim","3100","0"
"mcts_nn_40s_vs_mcts_nn_20s","14","MCTS_NN","MCTS_NN","False","13","1-0","checkmate","529,93","0"
"mcts_nn_40s_vs_mcts_nn_20s","15","MCTS_NN","MCTS_NN","False","14","0-1","checkmate","3140,85","0"
"mcts_nn_40s_vs_mcts_nn_20s","16","MCTS_NN","MCTS_NN","True","15","1/2-1/2","draw_insufficient","3032,43","0"
"mcts_nn_40s_vs_mcts_nn_20s","17","MCTS_NN","MCTS_NN","True","16","1/2-1/2","draw_3fold_claim","5247,72","0"
"mcts_nn_40s_vs_mcts_nn_20s","18","MCTS_NN","MCTS_NN","True","17","1-0","checkmate","4353,92","0"
"mcts_nn_40s_vs_mcts_nn_20s","19","MCTS_NN","MCTS_NN","True","18","1/2-1/2","draw_insufficient","5050,76","0"
"mcts_nn_40s_vs_mcts_nn_20s","20","MCTS_NN","MCTS_NN","True","19","1/2-1/2","draw_insufficient","2375,43","0"
"mcts_nn_40s_vs_mcts_nn_20s","21","MCTS_NN","MCTS_NN","True","20","1/2-1/2","draw_3fold_claim","3550,61","0"
"mcts_nn_40s_vs_mcts_nn_20s","22","MCTS_NN","MCTS_NN","True","21","1/2-1/2","draw_3fold_claim","3388,62","0"
"mcts_nn_40s_vs_mcts_nn_20s","23","MCTS_NN","MCTS_NN","True","22","1/2-1/2","draw_insufficient","3118,76","0"
"mcts_nn_40s_vs_mcts_nn_20s","24","MCTS_NN","MCTS_NN","True","23","1/2-1/2","draw_insufficient","3350,03","0"
"mcts_nn_40s_vs_mcts_nn_20s","25","MCTS_NN","MCTS_NN","True","24","1/2-1/2","draw_insufficient","5213,82","0"
"mcts_nn_40s_vs_mcts_nn_20s","26","MCTS_NN","MCTS_NN","True","0","1/2-1/2","draw_3fold_claim","3471,16","0"
"mcts_nn_40s_vs_mcts_nn_20s","27","MCTS_NN","MCTS_NN","True","1","1/2-1/2","draw_3fold_claim","3462,63","0"
"mcts_nn_40s_vs_mcts_nn_20s","28","MCTS_NN","MCTS_NN","True","2","1-0","checkmate","2251,34","0"
"mcts_nn_40s_vs_mcts_nn_20s","29","MCTS_NN","MCTS_NN","True","3","1/2-1/2","draw_3fold_claim","4185,66","0"
"mcts_nn_40s_vs_mcts_nn_20s","30","MCTS_NN","MCTS_NN","True","4","1/2-1/2","draw_3fold_claim","3832,81","0"
