Result: Black wins by checkmate

1: d4b3
2: c5d6
3: b1c3
4: g8f6
5: b3d4
6: d6b4
7: d1d3
8: e8g8
9: c1d2
10: c6d4
11: d3d4
12: c7c5
13: d4d3
14: f8e8
15: f2f3
16: d7d5
17: e1c1
18: d5d4
19: d2g5
20: c8e6
21: d3b5
22: h7h6
23: g5f6
24: d8f6
25: b5b7
26: d4c3
27: b2c3
28: f6c3
29: b7b4
30: c5b4
31: a2a3
32: b4b3
33: f1d3
34: a8c8
35: c1b1
36: b3c2
37: b1c1
38: c2d1q
39: c1d1
40: c3d3
41: d1e1
42: d3e3
43: e1d1
44: e8d8
