"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"mcts_nn_10s_vs_mcts_nn_20s","1","MCTS_NN","MCTS_NN","False","0","1/2-1/2","draw_3fold_claim","2489,93","0"
"mcts_nn_10s_vs_mcts_nn_20s","2","MCTS_NN","MCTS_NN","False","1","1/2-1/2","draw_3fold_claim","3392,34","0"
"mcts_nn_10s_vs_mcts_nn_20s","3","MCTS_NN","MCTS_NN","False","2","1/2-1/2","draw_insufficient","3031,37","0"
"mcts_nn_10s_vs_mcts_nn_20s","4","MCTS_NN","MCTS_NN","False","3","1/2-1/2","draw_3fold_claim","1311,01","0"
"mcts_nn_10s_vs_mcts_nn_20s","5","MCTS_NN","MCTS_NN","False","4","1/2-1/2","draw_3fold_claim","2602,02","0"
"mcts_nn_10s_vs_mcts_nn_20s","6","MCTS_NN","MCTS_NN","False","5","1/2-1/2","draw_3fold_claim","2036,74","0"
"mcts_nn_10s_vs_mcts_nn_20s","7","MCTS_NN","MCTS_NN","False","6","1/2-1/2","draw_3fold_claim","2624,36","0"
"mcts_nn_10s_vs_mcts_nn_20s","8","MCTS_NN","MCTS_NN","False","7","1/2-1/2","draw_insufficient","1575,18","0"
"mcts_nn_10s_vs_mcts_nn_20s","9","MCTS_NN","MCTS_NN","False","8","1/2-1/2","draw_3fold_claim","2557,84","0"
"mcts_nn_10s_vs_mcts_nn_20s","10","MCTS_NN","MCTS_NN","False","9","0-1","checkmate","2223,86","0"
"mcts_nn_10s_vs_mcts_nn_20s","11","MCTS_NN","MCTS_NN","False","10","1/2-1/2","draw_3fold_claim","2094,63","0"
"mcts_nn_10s_vs_mcts_nn_20s","12","MCTS_NN","MCTS_NN","False","11","1/2-1/2","draw_3fold_claim","2332,46","0"
"mcts_nn_10s_vs_mcts_nn_20s","13","MCTS_NN","MCTS_NN","False","12","1/2-1/2","draw_3fold_claim","2267,73","0"
"mcts_nn_10s_vs_mcts_nn_20s","14","MCTS_NN","MCTS_NN","False","13","1/2-1/2","draw_3fold_claim","971,4","0"
"mcts_nn_10s_vs_mcts_nn_20s","15","MCTS_NN","MCTS_NN","False","14","0-1","checkmate","1122,37","0"
"mcts_nn_10s_vs_mcts_nn_20s","16","MCTS_NN","MCTS_NN","True","15","1/2-1/2","draw_3fold_claim","2441,04","0"
"mcts_nn_10s_vs_mcts_nn_20s","17","MCTS_NN","MCTS_NN","True","16","1/2-1/2","draw_3fold_claim","2502,48","0"
"mcts_nn_10s_vs_mcts_nn_20s","18","MCTS_NN","MCTS_NN","True","17","1/2-1/2","draw_3fold_claim","3617,13","0"
"mcts_nn_10s_vs_mcts_nn_20s","19","MCTS_NN","MCTS_NN","True","18","1/2-1/2","draw_3fold_claim","1118,06","0"
"mcts_nn_10s_vs_mcts_nn_20s","20","MCTS_NN","MCTS_NN","True","19","0-1","checkmate","1083,23","0"
"mcts_nn_10s_vs_mcts_nn_20s","21","MCTS_NN","MCTS_NN","True","20","1/2-1/2","draw_3fold_claim","1544,59","0"
"mcts_nn_10s_vs_mcts_nn_20s","22","MCTS_NN","MCTS_NN","True","21","1/2-1/2","draw_3fold_claim","2213,3","0"
"mcts_nn_10s_vs_mcts_nn_20s","23","MCTS_NN","MCTS_NN","True","22","1/2-1/2","draw_insufficient","2072,57","0"
"mcts_nn_10s_vs_mcts_nn_20s","24","MCTS_NN","MCTS_NN","True","23","1/2-1/2","draw_3fold_claim","1867,85","0"
"mcts_nn_10s_vs_mcts_nn_20s","25","MCTS_NN","MCTS_NN","True","24","1/2-1/2","draw_3fold_claim","1131,37","0"
"mcts_nn_10s_vs_mcts_nn_20s","26","MCTS_NN","MCTS_NN","True","0","1/2-1/2","draw_insufficient","1758,47","0"
"mcts_nn_10s_vs_mcts_nn_20s","27","MCTS_NN","MCTS_NN","True","1","1/2-1/2","draw_3fold_claim","2530,45","0"
"mcts_nn_10s_vs_mcts_nn_20s","28","MCTS_NN","MCTS_NN","True","2","1/2-1/2","draw_insufficient","3007,34","0"
"mcts_nn_10s_vs_mcts_nn_20s","29","MCTS_NN","MCTS_NN","True","3","1/2-1/2","draw_3fold_claim","1309,82","0"
"mcts_nn_10s_vs_mcts_nn_20s","30","MCTS_NN","MCTS_NN","True","4","1/2-1/2","draw_3fold_claim","2458,56","0"
