"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"mcts_trad_5s_vs_mcts_trad_20s","1","MCTS_TRAD","MCTS_TRAD","False","0","1/2-1/2","draw_3fold_claim","764,47","0"
"mcts_trad_5s_vs_mcts_trad_20s","2","MCTS_TRAD","MCTS_TRAD","False","1","1/2-1/2","draw_3fold_claim","3124,9","0"
"mcts_trad_5s_vs_mcts_trad_20s","3","MCTS_TRAD","MCTS_TRAD","False","2","0-1","checkmate","484,3","0"
"mcts_trad_5s_vs_mcts_trad_20s","4","MCTS_TRAD","MCTS_TRAD","False","3","1/2-1/2","stalemate","1289,15","0"
"mcts_trad_5s_vs_mcts_trad_20s","5","MCTS_TRAD","MCTS_TRAD","False","4","0-1","checkmate","895,64","0"
"mcts_trad_5s_vs_mcts_trad_20s","6","MCTS_TRAD","MCTS_TRAD","False","5","1/2-1/2","draw_insufficient","1313,95","0"
"mcts_trad_5s_vs_mcts_trad_20s","7","MCTS_TRAD","MCTS_TRAD","False","6","1/2-1/2","draw_3fold_claim","934,38","0"
"mcts_trad_5s_vs_mcts_trad_20s","8","MCTS_TRAD","MCTS_TRAD","False","7","1/2-1/2","draw_3fold_claim","1588,17","0"
"mcts_trad_5s_vs_mcts_trad_20s","9","MCTS_TRAD","MCTS_TRAD","False","8","1/2-1/2","draw_3fold_claim","1962,18","0"
"mcts_trad_5s_vs_mcts_trad_20s","10","MCTS_TRAD","MCTS_TRAD","False","9","1/2-1/2","draw_insufficient","938,76","0"
"mcts_trad_5s_vs_mcts_trad_20s","11","MCTS_TRAD","MCTS_TRAD","False","10","1/2-1/2","draw_3fold_claim","783,67","0"
"mcts_trad_5s_vs_mcts_trad_20s","12","MCTS_TRAD","MCTS_TRAD","False","11","0-1","checkmate","689,67","0"
"mcts_trad_5s_vs_mcts_trad_20s","13","MCTS_TRAD","MCTS_TRAD","False","12","0-1","checkmate","1644,86","0"
"mcts_trad_5s_vs_mcts_trad_20s","14","MCTS_TRAD","MCTS_TRAD","False","13","0-1","checkmate","770,21","0"
"mcts_trad_5s_vs_mcts_trad_20s","15","MCTS_TRAD","MCTS_TRAD","False","14","1/2-1/2","draw_3fold_claim","310,58","0"
"mcts_trad_5s_vs_mcts_trad_20s","16","MCTS_TRAD","MCTS_TRAD","True","15","0-1","checkmate","594,93","0"
"mcts_trad_5s_vs_mcts_trad_20s","17","MCTS_TRAD","MCTS_TRAD","True","16","1/2-1/2","draw_3fold_claim","1016,3","0"
"mcts_trad_5s_vs_mcts_trad_20s","18","MCTS_TRAD","MCTS_TRAD","True","17","1/2-1/2","draw_3fold_claim","966,47","0"
"mcts_trad_5s_vs_mcts_trad_20s","19","MCTS_TRAD","MCTS_TRAD","True","18","0-1","checkmate","2627,16","0"
"mcts_trad_5s_vs_mcts_trad_20s","20","MCTS_TRAD","MCTS_TRAD","True","19","1/2-1/2","draw_3fold_claim","1294,26","0"
"mcts_trad_5s_vs_mcts_trad_20s","21","MCTS_TRAD","MCTS_TRAD","True","20","1/2-1/2","draw_3fold_claim","1009,39","0"
"mcts_trad_5s_vs_mcts_trad_20s","22","MCTS_TRAD","MCTS_TRAD","True","21","1/2-1/2","draw_3fold_claim","1515,51","0"
"mcts_trad_5s_vs_mcts_trad_20s","23","MCTS_TRAD","MCTS_TRAD","True","22","1/2-1/2","draw_3fold_claim","1184,57","0"
"mcts_trad_5s_vs_mcts_trad_20s","24","MCTS_TRAD","MCTS_TRAD","True","23","0-1","checkmate","535,57","0"
"mcts_trad_5s_vs_mcts_trad_20s","25","MCTS_TRAD","MCTS_TRAD","True","24","0-1","checkmate","645,55","0"
"mcts_trad_5s_vs_mcts_trad_20s","26","MCTS_TRAD","MCTS_TRAD","True","0","1/2-1/2","draw_3fold_claim","767,63","0"
"mcts_trad_5s_vs_mcts_trad_20s","27","MCTS_TRAD","MCTS_TRAD","True","1","1/2-1/2","draw_3fold_claim","435,22","0"
"mcts_trad_5s_vs_mcts_trad_20s","28","MCTS_TRAD","MCTS_TRAD","True","2","0-1","checkmate","484,93","0"
"mcts_trad_5s_vs_mcts_trad_20s","29","MCTS_TRAD","MCTS_TRAD","True","3","0-1","checkmate","782,52","0"
"mcts_trad_5s_vs_mcts_trad_20s","30","MCTS_TRAD","MCTS_TRAD","True","4","0-1","checkmate","951,55","0"
