Result: Black wins by checkmate

1: c4d5
2: e6d5
3: g1f3
4: b8c6
5: b1c3
6: c8f5
7: f3e5
8: e8g8
9: c1f4
10: f8e8
11: a2a3
12: e7d6
13: c3d5
14: f6d5
15: g2d5
16: d6b4
17: a3b4
18: d8d5
19: e5c6
20: d5h1
21: e1d2
22: h1h2
23: c6a7
24: a8d8
25: f4c7
26: d8d4
27: d2c3
28: d4d1
29: a1d1
30: h2f2
31: a7b5
32: e8c8
33: d1d8
34: c8d8
35: b2b3
36: d8e8
37: b5d4
38: e8c8
39: d4f5
40: f2f5
41: c3d4
42: f5d7
43: d4c5
44: c8c7
45: c5b6
46: d7c6
47: b6a7
48: b7b5
49: a7b8
50: c7c8
51: b8a7
52: c8a8
