file,label,game_result,move_number,side,move,eval,time_s,phase,from_book,iterations,nodes_created,max_depth,eval_calls,eval_cache_hits,skipped_terminals,reused_visits,root_children_count,best_child_visits,root_visit_entropy,convergence_point,avg_backprop_depth,c_puct,throughput_iter_per_s,throughput_eval_per_s,eval_cache_hit_rate,nodes_searched,depth_completed,tt_lookups,tt_hits,tt_cutoffs,nmp_attempts,nmp_cutoffs,rfp_cutoffs,futility_prunes,lmp_prunes,see_prunes,check_extensions,aspiration_researches,qs_nodes,qs_max_depth,see_calls,tt_size,tt_hit_rate,tt_cutoff_rate,nmp_success_rate,ebf_mean
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,31,WHITE,d6c8,0.6984028035808442,2.7495,0.07957446808510635,False,3200.0,3200.0,15.0,3200.0,225.0,0.0,6.0,32.0,2257.0,1.1023,0.4197,7.81,2.0,1163.8,1163.8,0.0703,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,31,BLACK,d8c8,0.45997823980056096,6.8317,0.0425531914893617,False,128.0,128.0,7.0,128.0,2.0,0.0,4.0,3.0,122.0,0.2867,0.0,5.2,2.0,18.7,18.7,0.0156,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,32,WHITE,b7c8,0.6533153548815126,2.8361,0.014680851063829738,False,5248.0,5248.0,18.0,5246.0,432.0,0.0,2210.0,29.0,6993.0,0.4268,0.0,10.96,2.0,1850.4,1849.7,0.0823,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,32,BLACK,f6e4,0.46381969784530486,7.7497,0.0,False,128.0,128.0,7.0,128.0,3.0,0.0,92.0,20.0,152.0,1.2689,0.0,5.56,2.0,16.5,16.5,0.0234,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,33,WHITE,c3d4,0.595885739360421,2.7206,0.0,False,5504.0,5504.0,18.0,5504.0,535.0,0.0,5903.0,3.0,9741.0,0.4759,0.0,11.19,2.0,2023.1,2023.1,0.0972,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,33,BLACK,e4d2,0.5370685045548873,8.1482,0.0,False,128.0,128.0,7.0,128.0,3.0,0.0,92.0,24.0,127.0,1.5255,0.3281,5.31,2.0,15.7,15.7,0.0234,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,34,WHITE,d4e5,0.5809240320629031,2.7378,0.0,False,5120.0,5120.0,16.0,5120.0,836.0,0.0,9127.0,14.0,13797.0,0.2059,0.0,10.67,2.0,1870.1,1870.1,0.1633,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,34,BLACK,d2b1,0.5507493380992112,9.6885,0.0,False,128.0,128.0,6.0,128.0,4.0,0.0,95.0,14.0,71.0,2.2268,0.0,4.85,2.0,13.2,13.2,0.0312,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,35,WHITE,c8b7,0.6848660394140221,2.7096,0.0,False,6912.0,6912.0,13.0,6901.0,1015.0,0.0,1000.0,13.0,5282.0,1.0667,0.0,7.39,2.0,2550.9,2546.9,0.1471,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,35,BLACK,f7f6,0.3211508970826178,6.9581,0.0,False,128.0,128.0,6.0,128.0,1.0,0.0,3.0,12.0,35.0,1.9068,0.875,3.72,2.0,18.4,18.4,0.0078,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,36,WHITE,e5d4,0.7090730097340231,2.7228,0.0,False,7936.0,7936.0,13.0,7926.0,1774.0,0.0,1913.0,2.0,8504.0,0.3985,0.0,7.92,2.0,2914.6,2911.0,0.2238,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,36,BLACK,e7d6,0.5451596714212337,5.8995,0.0,False,128.0,128.0,5.0,128.0,2.0,0.0,26.0,14.0,49.0,1.8084,0.7891,3.99,2.0,21.7,21.7,0.0156,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,37,WHITE,b7e4,0.7244863202404307,2.7238,0.0,False,7168.0,7168.0,14.0,7168.0,1656.0,0.0,3249.0,19.0,8342.0,0.9798,0.0,9.34,2.0,2631.6,2631.6,0.231,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,37,BLACK,e6e5,0.43749664387154863,9.223,0.0,False,128.0,128.0,6.0,128.0,0.0,0.0,3.0,11.0,100.0,0.9078,0.0,4.57,2.0,13.9,13.9,0.0,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,38,WHITE,d4d3,0.7287559177322532,2.7213,0.0,False,8576.0,8576.0,12.0,8576.0,3384.0,0.0,7522.0,2.0,15357.0,0.1865,0.0,8.02,2.0,3151.4,3151.4,0.3946,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,38,BLACK,d6c5,0.3771343908782154,6.596,0.0,False,128.0,128.0,4.0,128.0,11.0,0.0,68.0,12.0,90.0,1.8552,0.0,4.45,2.0,19.4,19.4,0.0859,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,39,WHITE,e4h1,0.7212125976000555,2.7114,0.0,False,9344.0,9344.0,12.0,9344.0,4769.0,0.0,10607.0,19.0,3337.0,2.3126,0.6525,6.82,2.0,3446.2,3446.2,0.5104,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,39,BLACK,e5e4,0.3528731098050556,6.3498,0.0,False,128.0,128.0,6.0,128.0,6.0,0.0,1.0,10.0,47.0,1.3931,0.4766,4.05,2.0,20.2,20.2,0.0469,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,40,WHITE,h1e4,0.7739933353187218,2.7102,0.0,False,6784.0,6784.0,12.0,6784.0,1204.0,0.0,643.0,5.0,6015.0,0.6863,0.0,7.19,2.0,2503.1,2503.1,0.1775,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,40,BLACK,c5b4,0.3355745385849867,5.0778,0.0,False,128.0,128.0,6.0,128.0,2.0,0.0,24.0,9.0,59.0,1.8613,0.0391,4.41,2.0,25.2,25.2,0.0156,,,,,,,,,,,,,,,,,,,,,
metrics_mcts_trad_vs_mcts_nn_g10_orig.jsonl,mcts_trad_vs_mcts_nn,1/2-1/2,41,WHITE,d3c2,0.7884052684482822,2.7006,0.0,False,9088.0,9088.0,14.0,9088.0,3192.0,0.0,4522.0,20.0,7638.0,1.9315,0.0381,8.19,2.0,3365.2,3365.2,0.3512,,,,,,,,,,,,,,,,,,,,,
