Result: Draw by threefold repetition

1: e2e3
2: e8g8
3: d1c2
4: b8a6
5: a2a3
6: c7c5
7: a1d1
8: c5d4
9: d1d4
10: e6e5
11: d4d2
12: d5d4
13: f1e2
14: d8a5
15: c3b5
16: d4e3
17: g1f3
18: a6b4
19: a3b4
20: e3d2
21: f3d2
22: a5a1
23: d2b1
24: e7b4
25: b5c3
26: a1a5
27: e1g1
28: c8d7
29: g5f6
30: g7f6
31: c2b3
32: b4c3
33: b1c3
34: b7b6
35: c3e4
36: d7c6
37: e4f6
38: g8g7
39: f6h5
40: g7h8
41: h5f6
42: h8g7
43: f6h5
44: g7h8
45: h5f6
