"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"minimax_trad_vs_mcts_trad","1","MINIMAX_TRAD","MCTS_TRAD","False","0","1/2-1/2","draw_3fold_claim","299,49","0"
"minimax_trad_vs_mcts_trad","2","MINIMAX_TRAD","MCTS_TRAD","False","1","0-1","checkmate","127,73","0"
"minimax_trad_vs_mcts_trad","3","MINIMAX_TRAD","MCTS_TRAD","False","2","1/2-1/2","draw_3fold_claim","192,4","0"
"minimax_trad_vs_mcts_trad","4","MINIMAX_TRAD","MCTS_TRAD","False","3","1/2-1/2","draw_3fold_claim","159,19","0"
"minimax_trad_vs_mcts_trad","5","MINIMAX_TRAD","MCTS_TRAD","False","4","1-0","checkmate","106,1","0"
"minimax_trad_vs_mcts_trad","6","MINIMAX_TRAD","MCTS_TRAD","False","5","1/2-1/2","draw_3fold_claim","119,54","0"
"minimax_trad_vs_mcts_trad","7","MINIMAX_TRAD","MCTS_TRAD","False","6","0-1","checkmate","156,91","0"
"minimax_trad_vs_mcts_trad","8","MINIMAX_TRAD","MCTS_TRAD","False","7","1/2-1/2","draw_3fold_claim","114,71","0"
"minimax_trad_vs_mcts_trad","9","MINIMAX_TRAD","MCTS_TRAD","False","8","1-0","checkmate","83,17","0"
"minimax_trad_vs_mcts_trad","10","MINIMAX_TRAD","MCTS_TRAD","False","9","1/2-1/2","draw_3fold_claim","126,71","0"
"minimax_trad_vs_mcts_trad","11","MINIMAX_TRAD","MCTS_TRAD","False","10","1/2-1/2","draw_3fold_claim","153,82","0"
"minimax_trad_vs_mcts_trad","12","MINIMAX_TRAD","MCTS_TRAD","False","11","1-0","checkmate","44,79","0"
"minimax_trad_vs_mcts_trad","13","MINIMAX_TRAD","MCTS_TRAD","False","12","1/2-1/2","draw_3fold_claim","174,41","0"
"minimax_trad_vs_mcts_trad","14","MINIMAX_TRAD","MCTS_TRAD","False","13","1-0","checkmate","88,02","0"
"minimax_trad_vs_mcts_trad","15","MINIMAX_TRAD","MCTS_TRAD","False","14","1/2-1/2","draw_3fold_claim","193,57","0"
"minimax_trad_vs_mcts_trad","16","MCTS_TRAD","MINIMAX_TRAD","True","15","1/2-1/2","draw_3fold_claim","63,95","0"
"minimax_trad_vs_mcts_trad","17","MCTS_TRAD","MINIMAX_TRAD","True","16","1/2-1/2","draw_3fold_claim","212,61","0"
"minimax_trad_vs_mcts_trad","18","MCTS_TRAD","MINIMAX_TRAD","True","17","1/2-1/2","draw_3fold_claim","99,77","0"
"minimax_trad_vs_mcts_trad","19","MCTS_TRAD","MINIMAX_TRAD","True","18","1/2-1/2","draw_insufficient","211,55","0"
"minimax_trad_vs_mcts_trad","20","MCTS_TRAD","MINIMAX_TRAD","True","19","1/2-1/2","draw_3fold_claim","75,85","0"
"minimax_trad_vs_mcts_trad","21","MCTS_TRAD","MINIMAX_TRAD","True","20","1/2-1/2","draw_3fold_claim","110,92","0"
"minimax_trad_vs_mcts_trad","22","MCTS_TRAD","MINIMAX_TRAD","True","21","0-1","checkmate","76,66","0"
"minimax_trad_vs_mcts_trad","23","MCTS_TRAD","MINIMAX_TRAD","True","22","1/2-1/2","draw_3fold_claim","151,48","0"
"minimax_trad_vs_mcts_trad","24","MCTS_TRAD","MINIMAX_TRAD","True","23","1/2-1/2","draw_3fold_claim","134,42","0"
"minimax_trad_vs_mcts_trad","25","MCTS_TRAD","MINIMAX_TRAD","True","24","1/2-1/2","draw_3fold_claim","217,68","0"
"minimax_trad_vs_mcts_trad","26","MCTS_TRAD","MINIMAX_TRAD","True","0","1/2-1/2","draw_3fold_claim","208,47","0"
"minimax_trad_vs_mcts_trad","27","MCTS_TRAD","MINIMAX_TRAD","True","1","1/2-1/2","draw_3fold_claim","268,31","0"
"minimax_trad_vs_mcts_trad","28","MCTS_TRAD","MINIMAX_TRAD","True","2","1/2-1/2","draw_3fold_claim","121,53","0"
"minimax_trad_vs_mcts_trad","29","MCTS_TRAD","MINIMAX_TRAD","True","3","1/2-1/2","draw_3fold_claim","96,69","0"
"minimax_trad_vs_mcts_trad","30","MCTS_TRAD","MINIMAX_TRAD","True","4","1/2-1/2","draw_3fold_claim","155,86","0"
