Result: Black wins by checkmate

1: e2e4
2: a7a6
3: e1f2
4: e8g8
5: a2a4
6: f6d7
7: g2g3
8: c7c5
9: g1e2
10: b8c6
11: c1e3
12: d7b6
13: b2b3
14: b6d7
15: f1h3
16: d8a5
17: d1d2
18: a8b8
19: h3d7
20: c5d4
21: e2d4
22: c8d7
23: a1c1
24: a5b4
25: h1d1
26: d7e6
27: h2h4
28: f8c8
29: c3e2
30: g7d4
31: e3d4
32: b4b3
33: d2h6
34: f7f6
35: c4c5
36: c6e5
37: f3f4
38: e5g4
39: f2g2
40: b3a2
41: d1d2
42: a2d2
43: c1e1
44: d2e1
45: e2c3
46: e6c4
47: f4f5
48: e1f1
