Result: White wins by checkmate

1: h2h3
2: c8d7
3: e4e5
4: f6h5
5: g2g4
6: d6e5
7: g4h5
8: e5d4
9: h5h6
10: d4c3
11: h6g7
12: h8g8
13: g1e2
14: c3b2
15: c1b2
16: f7f6
17: f1g2
18: c7c6
19: d1c1
20: g8g7
21: b2c3
22: d7f5
23: c1h6
24: e8f7
25: e1g1
26: d8d3
27: a1b1
28: d3b1
29: f1b1
30: f5b1
31: a2a3
32: g6g5
33: h6h5
34: g7g6
35: h5h7
36: f7e6
37: c3b4
38: b7b6
39: h7e7
40: e6f5
41: g2e4
42: b1e4
43: e2d4
44: f5f4
45: e7c7
