Result: White wins by checkmate

1: f2f4
2: b8c6
3: g1f3
4: f8e7
5: d1e2
6: a7a6
7: h2h4
8: e8g8
9: g2g4
10: c6d4
11: f3d4
12: e7h4
13: e1d1
14: a6a5
15: e2h2
16: d7e5
17: f4e5
18: g7g5
19: h2h3
20: f7f6
21: d4f3
22: d5d4
23: c3e4
24: f6e5
25: c1g5
26: d8g5
27: e4g5
28: f8f3
29: g5f3
30: h4d8
31: h3h7
32: g8f8
33: h7h8
34: f8e7
35: h1h7
36: e7d6
37: h8d8
38: d6c5
39: d8c7
40: c5d5
41: f1g2
42: d4d3
43: c2c3
44: e5e4
45: f3g5
46: c8d7
47: g2e4
