Result: White wins by checkmate

1: f2f4
2: e8g8
3: f1e2
4: b8a6
5: g1f3
6: f8e8
7: e1g1
8: c7c5
9: d4d5
10: h7h6
11: e4e5
12: f6d7
13: e5e6
14: d7f8
15: f4f5
16: g6f5
17: e6f7
18: g8f7
19: f3h4
20: g7d4
21: g1h1
22: d4c3
23: b2c3
24: e7e6
25: d5e6
26: c8e6
27: h4f5
28: e6f5
29: e2h5
30: f8g6
31: d1d5
32: f7g7
33: d5f5
34: g6h4
35: f5g4
36: d8g5
37: c1g5
38: h6g5
39: g4d7
40: g7h6
41: f1f6
42: h4g6
43: h5g6
44: e8e1
45: a1e1
46: a6b8
47: d7h7
