"Matchup","Game","White","Black","Swapped","OpeningIdx","Result","Termination","TimeSec","ExitCode"
"mcts_trad_vs_stockfish_sk1","1","MCTS_TRAD","STOCKFISH","False","0","1-0","checkmate","34,18","0"
"mcts_trad_vs_stockfish_sk1","2","MCTS_TRAD","STOCKFISH","False","1","1-0","checkmate","47,34","0"
"mcts_trad_vs_stockfish_sk1","3","MCTS_TRAD","STOCKFISH","False","2","1-0","checkmate","71,33","0"
"mcts_trad_vs_stockfish_sk1","4","MCTS_TRAD","STOCKFISH","False","3","1/2-1/2","draw_3fold_claim","75,39","0"
"mcts_trad_vs_stockfish_sk1","5","MCTS_TRAD","STOCKFISH","False","4","1/2-1/2","draw_3fold_claim","73,58","0"
"mcts_trad_vs_stockfish_sk1","6","MCTS_TRAD","STOCKFISH","False","5","1-0","checkmate","75,59","0"
"mcts_trad_vs_stockfish_sk1","7","MCTS_TRAD","STOCKFISH","False","6","0-1","checkmate","98,12","0"
"mcts_trad_vs_stockfish_sk1","8","MCTS_TRAD","STOCKFISH","False","7","1/2-1/2","draw_3fold_claim","87,14","0"
"mcts_trad_vs_stockfish_sk1","9","MCTS_TRAD","STOCKFISH","False","8","0-1","checkmate","55,2","0"
"mcts_trad_vs_stockfish_sk1","10","MCTS_TRAD","STOCKFISH","False","9","1-0","checkmate","31,83","0"
"mcts_trad_vs_stockfish_sk1","11","STOCKFISH","MCTS_TRAD","True","10","0-1","checkmate","36,78","0"
"mcts_trad_vs_stockfish_sk1","12","STOCKFISH","MCTS_TRAD","True","11","1-0","checkmate","21,66","0"
"mcts_trad_vs_stockfish_sk1","13","STOCKFISH","MCTS_TRAD","True","12","1-0","checkmate","81,16","0"
"mcts_trad_vs_stockfish_sk1","14","STOCKFISH","MCTS_TRAD","True","13","1-0","checkmate","43,85","0"
"mcts_trad_vs_stockfish_sk1","15","STOCKFISH","MCTS_TRAD","True","14","1-0","checkmate","27,87","0"
"mcts_trad_vs_stockfish_sk1","16","STOCKFISH","MCTS_TRAD","True","15","1-0","checkmate","36,07","0"
"mcts_trad_vs_stockfish_sk1","17","STOCKFISH","MCTS_TRAD","True","16","0-1","checkmate","38,97","0"
"mcts_trad_vs_stockfish_sk1","18","STOCKFISH","MCTS_TRAD","True","17","0-1","checkmate","30,81","0"
"mcts_trad_vs_stockfish_sk1","19","STOCKFISH","MCTS_TRAD","True","18","1/2-1/2","draw_3fold_claim","48,77","0"
"mcts_trad_vs_stockfish_sk1","20","STOCKFISH","MCTS_TRAD","True","19","1-0","checkmate","48,63","0"
"mcts_trad_vs_stockfish_sk3","1","MCTS_TRAD","STOCKFISH","False","0","1/2-1/2","draw_3fold_claim","97,96","0"
"mcts_trad_vs_stockfish_sk3","2","MCTS_TRAD","STOCKFISH","False","1","1-0","checkmate","21,49","0"
"mcts_trad_vs_stockfish_sk3","3","MCTS_TRAD","STOCKFISH","False","2","1/2-1/2","draw_3fold_claim","90,14","0"
"mcts_trad_vs_stockfish_sk3","4","MCTS_TRAD","STOCKFISH","False","3","1/2-1/2","draw_3fold_claim","95,06","0"
"mcts_trad_vs_stockfish_sk3","5","MCTS_TRAD","STOCKFISH","False","4","1/2-1/2","draw_3fold_claim","100,65","0"
"mcts_trad_vs_stockfish_sk3","6","MCTS_TRAD","STOCKFISH","False","5","1/2-1/2","draw_3fold_claim","56,42","0"
"mcts_trad_vs_stockfish_sk3","7","MCTS_TRAD","STOCKFISH","False","6","1-0","checkmate","103,35","0"
"mcts_trad_vs_stockfish_sk3","8","MCTS_TRAD","STOCKFISH","False","7","1/2-1/2","draw_3fold_claim","108,03","0"
"mcts_trad_vs_stockfish_sk3","9","MCTS_TRAD","STOCKFISH","False","8","1/2-1/2","draw_insufficient","117,43","0"
"mcts_trad_vs_stockfish_sk3","10","MCTS_TRAD","STOCKFISH","False","9","1/2-1/2","draw_3fold_claim","73,94","0"
"mcts_trad_vs_stockfish_sk3","11","STOCKFISH","MCTS_TRAD","True","10","1/2-1/2","draw_3fold_claim","86,82","0"
"mcts_trad_vs_stockfish_sk3","12","STOCKFISH","MCTS_TRAD","True","11","1/2-1/2","draw_3fold_claim","66,49","0"
"mcts_trad_vs_stockfish_sk3","13","STOCKFISH","MCTS_TRAD","True","12","1-0","checkmate","30,74","0"
"mcts_trad_vs_stockfish_sk3","14","STOCKFISH","MCTS_TRAD","True","13","1/2-1/2","draw_3fold_claim","74,98","0"
"mcts_trad_vs_stockfish_sk3","15","STOCKFISH","MCTS_TRAD","True","14","1/2-1/2","draw_3fold_claim","64,41","0"
"mcts_trad_vs_stockfish_sk3","16","STOCKFISH","MCTS_TRAD","True","15","1-0","checkmate","30,7","0"
"mcts_trad_vs_stockfish_sk3","17","STOCKFISH","MCTS_TRAD","True","16","1/2-1/2","draw_insufficient","137,76","0"
"mcts_trad_vs_stockfish_sk3","18","STOCKFISH","MCTS_TRAD","True","17","0-1","checkmate","62,25","0"
"mcts_trad_vs_stockfish_sk3","19","STOCKFISH","MCTS_TRAD","True","18","1/2-1/2","draw_3fold_claim","95,26","0"
"mcts_trad_vs_stockfish_sk3","20","STOCKFISH","MCTS_TRAD","True","19","1/2-1/2","draw_3fold_claim","93,34","0"
"mcts_trad_vs_stockfish_sk5","1","MCTS_TRAD","STOCKFISH","False","0","0-1","checkmate","31,61","0"
"mcts_trad_vs_stockfish_sk5","2","MCTS_TRAD","STOCKFISH","False","1","0-1","checkmate","61,93","0"
"mcts_trad_vs_stockfish_sk5","3","MCTS_TRAD","STOCKFISH","False","2","1/2-1/2","draw_3fold_claim","102,02","0"
"mcts_trad_vs_stockfish_sk5","4","MCTS_TRAD","STOCKFISH","False","3","1-0","checkmate","58,96","0"
"mcts_trad_vs_stockfish_sk5","5","MCTS_TRAD","STOCKFISH","False","4","0-1","checkmate","103,44","0"
"mcts_trad_vs_stockfish_sk5","6","MCTS_TRAD","STOCKFISH","False","5","0-1","checkmate","33,78","0"
"mcts_trad_vs_stockfish_sk5","7","MCTS_TRAD","STOCKFISH","False","6","0-1","checkmate","47,53","0"
"mcts_trad_vs_stockfish_sk5","8","MCTS_TRAD","STOCKFISH","False","7","0-1","checkmate","58,13","0"
"mcts_trad_vs_stockfish_sk5","9","MCTS_TRAD","STOCKFISH","False","8","0-1","checkmate","36,91","0"
"mcts_trad_vs_stockfish_sk5","10","MCTS_TRAD","STOCKFISH","False","9","1/2-1/2","draw_3fold_claim","51,02","0"
"mcts_trad_vs_stockfish_sk5","11","STOCKFISH","MCTS_TRAD","True","10","1/2-1/2","draw_3fold_claim","63,17","0"
"mcts_trad_vs_stockfish_sk5","12","STOCKFISH","MCTS_TRAD","True","11","1-0","checkmate","35,58","0"
"mcts_trad_vs_stockfish_sk5","13","STOCKFISH","MCTS_TRAD","True","12","1-0","checkmate","28,56","0"
"mcts_trad_vs_stockfish_sk5","14","STOCKFISH","MCTS_TRAD","True","13","1/2-1/2","draw_3fold_claim","42,89","0"
"mcts_trad_vs_stockfish_sk5","15","STOCKFISH","MCTS_TRAD","True","14","1-0","checkmate","50,03","0"
"mcts_trad_vs_stockfish_sk5","16","STOCKFISH","MCTS_TRAD","True","15","1-0","checkmate","49,79","0"
"mcts_trad_vs_stockfish_sk5","17","STOCKFISH","MCTS_TRAD","True","16","1/2-1/2","draw_3fold_claim","41,14","0"
"mcts_trad_vs_stockfish_sk5","18","STOCKFISH","MCTS_TRAD","True","17","1-0","checkmate","40,96","0"
"mcts_trad_vs_stockfish_sk5","19","STOCKFISH","MCTS_TRAD","True","18","1-0","checkmate","35,2","0"
"mcts_trad_vs_stockfish_sk5","20","STOCKFISH","MCTS_TRAD","True","19","1-0","checkmate","30,98","0"
"mcts_trad_vs_stockfish_sk8","1","MCTS_TRAD","STOCKFISH","False","0","0-1","checkmate","34,72","0"
"mcts_trad_vs_stockfish_sk8","2","MCTS_TRAD","STOCKFISH","False","1","0-1","checkmate","15,35","0"
"mcts_trad_vs_stockfish_sk8","3","MCTS_TRAD","STOCKFISH","False","2","0-1","checkmate","86,63","0"
"mcts_trad_vs_stockfish_sk8","4","MCTS_TRAD","STOCKFISH","False","3","1/2-1/2","draw_3fold_claim","26,21","0"
"mcts_trad_vs_stockfish_sk8","5","MCTS_TRAD","STOCKFISH","False","4","0-1","checkmate","63,15","0"
"mcts_trad_vs_stockfish_sk8","6","MCTS_TRAD","STOCKFISH","False","5","0-1","checkmate","38,29","0"
"mcts_trad_vs_stockfish_sk8","7","MCTS_TRAD","STOCKFISH","False","6","1/2-1/2","draw_3fold_claim","49,35","0"
"mcts_trad_vs_stockfish_sk8","8","MCTS_TRAD","STOCKFISH","False","7","0-1","checkmate","43,11","0"
"mcts_trad_vs_stockfish_sk8","9","MCTS_TRAD","STOCKFISH","False","8","0-1","checkmate","28,48","0"
"mcts_trad_vs_stockfish_sk8","10","MCTS_TRAD","STOCKFISH","False","9","0-1","checkmate","24,85","0"
"mcts_trad_vs_stockfish_sk8","11","STOCKFISH","MCTS_TRAD","True","10","1-0","checkmate","25,87","0"
"mcts_trad_vs_stockfish_sk8","12","STOCKFISH","MCTS_TRAD","True","11","1-0","checkmate","33,43","0"
"mcts_trad_vs_stockfish_sk8","13","STOCKFISH","MCTS_TRAD","True","12","1-0","checkmate","57,71","0"
"mcts_trad_vs_stockfish_sk8","14","STOCKFISH","MCTS_TRAD","True","13","1-0","checkmate","35,39","0"
"mcts_trad_vs_stockfish_sk8","15","STOCKFISH","MCTS_TRAD","True","14","1-0","checkmate","30,16","0"
"mcts_trad_vs_stockfish_sk8","16","STOCKFISH","MCTS_TRAD","True","15","1-0","checkmate","38,02","0"
"mcts_trad_vs_stockfish_sk8","17","STOCKFISH","MCTS_TRAD","True","16","1-0","checkmate","36,28","0"
"mcts_trad_vs_stockfish_sk8","18","STOCKFISH","MCTS_TRAD","True","17","1-0","checkmate","18,17","0"
"mcts_trad_vs_stockfish_sk8","19","STOCKFISH","MCTS_TRAD","True","18","1-0","checkmate","29,48","0"
"mcts_trad_vs_stockfish_sk8","20","STOCKFISH","MCTS_TRAD","True","19","1-0","checkmate","66,83","0"
"mcts_trad_vs_stockfish_sk10","1","MCTS_TRAD","STOCKFISH","False","0","0-1","checkmate","29,44","0"
"mcts_trad_vs_stockfish_sk10","2","MCTS_TRAD","STOCKFISH","False","1","0-1","checkmate","47,51","0"
"mcts_trad_vs_stockfish_sk10","3","MCTS_TRAD","STOCKFISH","False","2","0-1","checkmate","41,13","0"
"mcts_trad_vs_stockfish_sk10","4","MCTS_TRAD","STOCKFISH","False","3","0-1","checkmate","33,1","0"
"mcts_trad_vs_stockfish_sk10","5","MCTS_TRAD","STOCKFISH","False","4","0-1","checkmate","39,85","0"
"mcts_trad_vs_stockfish_sk10","6","MCTS_TRAD","STOCKFISH","False","5","0-1","checkmate","41,48","0"
"mcts_trad_vs_stockfish_sk10","7","MCTS_TRAD","STOCKFISH","False","6","0-1","checkmate","47,81","0"
"mcts_trad_vs_stockfish_sk10","8","MCTS_TRAD","STOCKFISH","False","7","0-1","checkmate","31,54","0"
"mcts_trad_vs_stockfish_sk10","9","MCTS_TRAD","STOCKFISH","False","8","0-1","checkmate","20,43","0"
"mcts_trad_vs_stockfish_sk10","10","MCTS_TRAD","STOCKFISH","False","9","0-1","checkmate","42,28","0"
"mcts_trad_vs_stockfish_sk10","11","STOCKFISH","MCTS_TRAD","True","10","1-0","checkmate","42,77","0"
"mcts_trad_vs_stockfish_sk10","12","STOCKFISH","MCTS_TRAD","True","11","1-0","checkmate","17,59","0"
"mcts_trad_vs_stockfish_sk10","13","STOCKFISH","MCTS_TRAD","True","12","1-0","checkmate","20,39","0"
"mcts_trad_vs_stockfish_sk10","14","STOCKFISH","MCTS_TRAD","True","13","1-0","checkmate","33,77","0"
"mcts_trad_vs_stockfish_sk10","15","STOCKFISH","MCTS_TRAD","True","14","1-0","checkmate","34,37","0"
"mcts_trad_vs_stockfish_sk10","16","STOCKFISH","MCTS_TRAD","True","15","1-0","checkmate","31,22","0"
"mcts_trad_vs_stockfish_sk10","17","STOCKFISH","MCTS_TRAD","True","16","1-0","checkmate","35,01","0"
"mcts_trad_vs_stockfish_sk10","18","STOCKFISH","MCTS_TRAD","True","17","1-0","checkmate","37,09","0"
"mcts_trad_vs_stockfish_sk10","19","STOCKFISH","MCTS_TRAD","True","18","1-0","checkmate","42,6","0"
"mcts_trad_vs_stockfish_sk10","20","STOCKFISH","MCTS_TRAD","True","19","1-0","checkmate","88,24","0"
"mcts_trad_vs_stockfish_sk13","1","MCTS_TRAD","STOCKFISH","False","0","1/2-1/2","stalemate","89,03","0"
"mcts_trad_vs_stockfish_sk13","2","MCTS_TRAD","STOCKFISH","False","1","0-1","checkmate","12,58","0"
"mcts_trad_vs_stockfish_sk13","3","MCTS_TRAD","STOCKFISH","False","2","1/2-1/2","draw_3fold_claim","49,06","0"
"mcts_trad_vs_stockfish_sk13","4","MCTS_TRAD","STOCKFISH","False","3","0-1","checkmate","20,64","0"
"mcts_trad_vs_stockfish_sk13","5","MCTS_TRAD","STOCKFISH","False","4","0-1","checkmate","40,79","0"
"mcts_trad_vs_stockfish_sk13","6","MCTS_TRAD","STOCKFISH","False","5","0-1","checkmate","36,88","0"
"mcts_trad_vs_stockfish_sk13","7","MCTS_TRAD","STOCKFISH","False","6","1/2-1/2","draw_3fold_claim","35,75","0"
"mcts_trad_vs_stockfish_sk13","8","MCTS_TRAD","STOCKFISH","False","7","0-1","checkmate","38,08","0"
"mcts_trad_vs_stockfish_sk13","9","MCTS_TRAD","STOCKFISH","False","8","1/2-1/2","draw_3fold_claim","66,47","0"
"mcts_trad_vs_stockfish_sk13","10","MCTS_TRAD","STOCKFISH","False","9","0-1","checkmate","33,35","0"
"mcts_trad_vs_stockfish_sk13","11","STOCKFISH","MCTS_TRAD","True","10","1-0","checkmate","36,91","0"
"mcts_trad_vs_stockfish_sk13","12","STOCKFISH","MCTS_TRAD","True","11","1-0","checkmate","33,07","0"
"mcts_trad_vs_stockfish_sk13","13","STOCKFISH","MCTS_TRAD","True","12","1-0","checkmate","32,74","0"
"mcts_trad_vs_stockfish_sk13","14","STOCKFISH","MCTS_TRAD","True","13","1-0","checkmate","36,49","0"
"mcts_trad_vs_stockfish_sk13","15","STOCKFISH","MCTS_TRAD","True","14","1-0","checkmate","15,81","0"
"mcts_trad_vs_stockfish_sk13","16","STOCKFISH","MCTS_TRAD","True","15","1-0","checkmate","19,32","0"
"mcts_trad_vs_stockfish_sk13","17","STOCKFISH","MCTS_TRAD","True","16","1-0","checkmate","26,44","0"
"mcts_trad_vs_stockfish_sk13","18","STOCKFISH","MCTS_TRAD","True","17","1-0","checkmate","27,41","0"
"mcts_trad_vs_stockfish_sk13","19","STOCKFISH","MCTS_TRAD","True","18","1-0","checkmate","12,55","0"
"mcts_trad_vs_stockfish_sk13","20","STOCKFISH","MCTS_TRAD","True","19","1-0","checkmate","20,93","0"
"mcts_trad_vs_stockfish_sk15","1","MCTS_TRAD","STOCKFISH","False","0","0-1","checkmate","65,19","0"
"mcts_trad_vs_stockfish_sk15","2","MCTS_TRAD","STOCKFISH","False","1","0-1","checkmate","38,48","0"
"mcts_trad_vs_stockfish_sk15","3","MCTS_TRAD","STOCKFISH","False","2","0-1","checkmate","49,3","0"
"mcts_trad_vs_stockfish_sk15","4","MCTS_TRAD","STOCKFISH","False","3","0-1","checkmate","73,22","0"
"mcts_trad_vs_stockfish_sk15","5","MCTS_TRAD","STOCKFISH","False","4","0-1","checkmate","53,56","0"
"mcts_trad_vs_stockfish_sk15","6","MCTS_TRAD","STOCKFISH","False","5","0-1","checkmate","30,67","0"
"mcts_trad_vs_stockfish_sk15","7","MCTS_TRAD","STOCKFISH","False","6","0-1","checkmate","29,85","0"
"mcts_trad_vs_stockfish_sk15","8","MCTS_TRAD","STOCKFISH","False","7","0-1","checkmate","32,31","0"
"mcts_trad_vs_stockfish_sk15","9","MCTS_TRAD","STOCKFISH","False","8","0-1","checkmate","44,95","0"
"mcts_trad_vs_stockfish_sk15","10","MCTS_TRAD","STOCKFISH","False","9","0-1","checkmate","57,73","0"
"mcts_trad_vs_stockfish_sk15","11","STOCKFISH","MCTS_TRAD","True","10","1-0","checkmate","25,43","0"
"mcts_trad_vs_stockfish_sk15","12","STOCKFISH","MCTS_TRAD","True","11","1-0","checkmate","19,79","0"
"mcts_trad_vs_stockfish_sk15","13","STOCKFISH","MCTS_TRAD","True","12","1-0","checkmate","33,6","0"
"mcts_trad_vs_stockfish_sk15","14","STOCKFISH","MCTS_TRAD","True","13","1-0","checkmate","25,5","0"
"mcts_trad_vs_stockfish_sk15","15","STOCKFISH","MCTS_TRAD","True","14","1-0","checkmate","50,15","0"
"mcts_trad_vs_stockfish_sk15","16","STOCKFISH","MCTS_TRAD","True","15","1-0","checkmate","18,73","0"
"mcts_trad_vs_stockfish_sk15","17","STOCKFISH","MCTS_TRAD","True","16","1-0","checkmate","31,14","0"
"mcts_trad_vs_stockfish_sk15","18","STOCKFISH","MCTS_TRAD","True","17","1/2-1/2","draw_3fold_claim","31,92","0"
"mcts_trad_vs_stockfish_sk15","19","STOCKFISH","MCTS_TRAD","True","18","1-0","checkmate","27,82","0"
"mcts_trad_vs_stockfish_sk15","20","STOCKFISH","MCTS_TRAD","True","19","1-0","checkmate","28,5","0"
"mcts_trad_vs_stockfish_sk20","1","MCTS_TRAD","STOCKFISH","False","0","0-1","checkmate","52,91","0"
"mcts_trad_vs_stockfish_sk20","2","MCTS_TRAD","STOCKFISH","False","1","0-1","checkmate","33,41","0"
"mcts_trad_vs_stockfish_sk20","3","MCTS_TRAD","STOCKFISH","False","2","0-1","checkmate","46,39","0"
"mcts_trad_vs_stockfish_sk20","4","MCTS_TRAD","STOCKFISH","False","3","0-1","checkmate","25,91","0"
"mcts_trad_vs_stockfish_sk20","5","MCTS_TRAD","STOCKFISH","False","4","0-1","checkmate","32,62","0"
"mcts_trad_vs_stockfish_sk20","6","MCTS_TRAD","STOCKFISH","False","5","0-1","checkmate","42,03","0"
"mcts_trad_vs_stockfish_sk20","7","MCTS_TRAD","STOCKFISH","False","6","0-1","checkmate","27,82","0"
"mcts_trad_vs_stockfish_sk20","8","MCTS_TRAD","STOCKFISH","False","7","0-1","checkmate","46,54","0"
"mcts_trad_vs_stockfish_sk20","9","MCTS_TRAD","STOCKFISH","False","8","0-1","checkmate","31,2","0"
"mcts_trad_vs_stockfish_sk20","10","MCTS_TRAD","STOCKFISH","False","9","0-1","checkmate","70,6","0"
"mcts_trad_vs_stockfish_sk20","11","STOCKFISH","MCTS_TRAD","True","10","1-0","checkmate","38,82","0"
"mcts_trad_vs_stockfish_sk20","12","STOCKFISH","MCTS_TRAD","True","11","1-0","checkmate","22,26","0"
"mcts_trad_vs_stockfish_sk20","13","STOCKFISH","MCTS_TRAD","True","12","1-0","checkmate","35,86","0"
"mcts_trad_vs_stockfish_sk20","14","STOCKFISH","MCTS_TRAD","True","13","1-0","checkmate","15,88","0"
"mcts_trad_vs_stockfish_sk20","15","STOCKFISH","MCTS_TRAD","True","14","1-0","checkmate","44,44","0"
"mcts_trad_vs_stockfish_sk20","16","STOCKFISH","MCTS_TRAD","True","15","1-0","checkmate","34,96","0"
"mcts_trad_vs_stockfish_sk20","17","STOCKFISH","MCTS_TRAD","True","16","1-0","checkmate","25,48","0"
"mcts_trad_vs_stockfish_sk20","18","STOCKFISH","MCTS_TRAD","True","17","1-0","checkmate","32,55","0"
"mcts_trad_vs_stockfish_sk20","19","STOCKFISH","MCTS_TRAD","True","18","1-0","checkmate","20,61","0"
"mcts_trad_vs_stockfish_sk20","20","STOCKFISH","MCTS_TRAD","True","19","1-0","checkmate","44,67","0"
