Result: White wins by checkmate

1: c1e3
2: c8d7
3: f2f3
4: g8f6
5: g2g4
6: d6d5
7: g4g5
8: e7e5
9: d4b3
10: f6e4
11: f3e4
12: d7c6
13: f1g2
14: f8b4
15: c2c3
16: d5d4
17: c3b4
18: e8g8
19: e3d2
20: d4d3
21: e1g1
22: d8b6
23: g1h1
24: c6b5
25: a2a4
26: b5c4
27: a4a5
28: b6e6
29: b3c5
30: b8c6
31: d2c3
32: e6e7
33: b1a3
34: c6b4
35: c3b4
36: c4e6
37: c5e6
38: a8c8
39: b4e7
40: f8e8
41: f1f7
42: e8e7
43: f7e7
44: d3d2
45: d1f1
46: c8d8
47: f1f7
48: g8h8
49: f7h7
