Result: White wins by checkmate

1: f2f4
2: b8c6
3: c1e3
4: f8b4
5: d1d2
6: h8g8
7: g1f3
8: h7h6
9: e3f2
10: b4e7
11: c3d1
12: e7b4
13: d1c3
14: g7g5
15: a2a3
16: b4c3
17: d2c3
18: g5f4
19: c3d2
20: g8g4
21: b2b3
22: f7f6
23: f1b5
24: a7a6
25: b5c6
26: b7c6
27: e1c1
28: d8e7
29: d2a5
30: g4g2
31: e5f6
32: d7f6
33: f2h4
34: e8d7
35: h1g1
36: g2g1
37: d1g1
38: a8b8
39: f3e5
40: d7d8
41: h4f6
42: d8e8
43: g1g8
44: e7f8
45: a5c7
46: f8g8
47: c7e7
