Result: White wins by checkmate

1: f2f4
2: c8g4
3: g1f3
4: g4f3
5: d1f3
6: f6d7
7: f4f5
8: g7d4
9: f5g6
10: d4c3
11: b2c3
12: e8g8
13: c4f7
14: g8g7
15: f3h5
16: f8f7
17: h5h7
18: g7f6
19: e1g1
20: f6e6
21: h7h3
22: e6e5
23: f1f5
24: e5e6
25: f5f2
26: e6e5
27: g6f7
28: e7e6
29: h3g3
30: e5e4
31: g3d3
32: e4e5
33: c1b2
34: d6d5
35: d3g3
36: e5e4
37: f2e2
38: e4f5
39: f7f8r
40: d7f8
41: e2f2
42: f5e4
43: g3g4
44: e4e5
45: g4f4
